Accession.ID	Virus.name	Passage.details.history	Collection.date	Pango.lineage	Continent	Country	Province	Region	Region.2
EPI_ISL_5065450	hCoV-19/Thailand/DMSc-02600/2021	Original	2021-07-19	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065451	hCoV-19/Thailand/DMSc-02604/2021	Original	2021-07-19	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065452	hCoV-19/Thailand/DMSc-02607/2021	Original	2021-07-19	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065453	hCoV-19/Thailand/DMSc-02612/2021	Original	2021-07-19	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065454	hCoV-19/Thailand/DMSc-02620/2021	Original	2021-07-19	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065455	hCoV-19/Thailand/DMSc-02661/2021	Original	2021-07-19	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065456	hCoV-19/Thailand/DMSc-02669/2021	Original	2021-07-19	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065457	hCoV-19/Thailand/DMSc-02676/2021	Original	2021-07-19	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065458	hCoV-19/Thailand/DMSc-02681/2021	Original	2021-07-19	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065459	hCoV-19/Thailand/DMSc-02685/2021	Original	2021-07-19	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065461	hCoV-19/Thailand/DMSc-02689/2021	Original	2021-07-19	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065462	hCoV-19/Thailand/DMSc-02693/2021	Original	2021-07-19	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065463	hCoV-19/Thailand/DMSc-02712/2021	Original	2021-07-19	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065464	hCoV-19/Thailand/DMSc-02718/2021	Original	2021-07-19	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065465	hCoV-19/Thailand/DMSc-02723/2021	Original	2021-07-19	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065466	hCoV-19/Thailand/DMSc-02728/2021	Original	2021-07-19	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065467	hCoV-19/Thailand/DMSc-02732/2021	Original	2021-07-19	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065468	hCoV-19/Thailand/DMSc-02517/2021	Original	2021-07-18	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065469	hCoV-19/Thailand/DMSc-02524/2021	Original	2021-07-18	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065470	hCoV-19/Thailand/DMSc-02530/2021	Original	2021-07-18	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065471	hCoV-19/Thailand/DMSc-02536/2021	Original	2021-07-18	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065472	hCoV-19/Thailand/DMSc-02548/2021	Original	2021-07-18	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065473	hCoV-19/Thailand/DMSc-02554/2021	Original	2021-07-18	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065474	hCoV-19/Thailand/DMSc-02586/2021	Original	2021-07-18	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065475	hCoV-19/Thailand/DMSc-02645/2021	Original	2021-07-18	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065476	hCoV-19/Thailand/DMSc-02684/2021	Original	2021-07-18	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065477	hCoV-19/Thailand/DMSc-02688/2021	Original	2021-07-18	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065478	hCoV-19/Thailand/DMSc-02692/2021	Original	2021-07-18	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065479	hCoV-19/Thailand/DMSc-02708/2021	Original	2021-07-18	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065480	hCoV-19/Thailand/DMSc-02541/2021	Original	2021-07-17	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065481	hCoV-19/Thailand/DMSc-02547/2021	Original	2021-07-17	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065482	hCoV-19/Thailand/DMSc-02559/2021	Original	2021-07-17	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065483	hCoV-19/Thailand/DMSc-02566/2021	Original	2021-07-17	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065484	hCoV-19/Thailand/DMSc-02573/2021	Original	2021-07-17	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065485	hCoV-19/Thailand/DMSc-02580/2021	Original	2021-07-17	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065486	hCoV-19/Thailand/DMSc-02618/2021	Original	2021-07-17	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065487	hCoV-19/Thailand/DMSc-02622/2021	Original	2021-07-17	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065488	hCoV-19/Thailand/DMSc-02626/2021	Original	2021-07-17	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065489	hCoV-19/Thailand/DMSc-02641/2021	Original	2021-07-17	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065490	hCoV-19/Thailand/DMSc-02649/2021	Original	2021-07-17	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065491	hCoV-19/Thailand/DMSc-02665/2021	Original	2021-07-17	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065492	hCoV-19/Thailand/DMSc-02738/2021	Original	2021-07-17	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065493	hCoV-19/Thailand/DMSc-02516/2021	Original	2021-07-16	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065494	hCoV-19/Thailand/DMSc-02523/2021	Original	2021-07-16	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065495	hCoV-19/Thailand/DMSc-02529/2021	Original	2021-07-16	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065496	hCoV-19/Thailand/DMSc-02535/2021	Original	2021-07-16	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065497	hCoV-19/Thailand/DMSc-02579/2021	Original	2021-07-16	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065498	hCoV-19/Thailand/DMSc-02591/2021	Original	2021-07-16	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065499	hCoV-19/Thailand/DMSc-02599/2021	Original	2021-07-16	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065500	hCoV-19/Thailand/DMSc-02606/2021	Original	2021-07-16	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065501	hCoV-19/Thailand/DMSc-02675/2021	Original	2021-07-16	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065502	hCoV-19/Thailand/DMSc-02810/2021	Original	2021-07-16	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065503	hCoV-19/Thailand/DMSc-02817/2021	Original	2021-07-16	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065504	hCoV-19/Thailand/DMSc-02664/2021	Original	2021-07-15	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065505	hCoV-19/Thailand/DMSc-02672/2021	Original	2021-07-15	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065506	hCoV-19/Thailand/DMSc-02513/2021	Original	2021-07-14	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065507	hCoV-19/Thailand/DMSc-02520/2021	Original	2021-07-14	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065508	hCoV-19/Thailand/DMSc-02526/2021	Original	2021-07-14	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065509	hCoV-19/Thailand/DMSc-02532/2021	Original	2021-07-14	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065510	hCoV-19/Thailand/DMSc-02538/2021	Original	2021-07-14	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065511	hCoV-19/Thailand/DMSc-02562/2021	Original	2021-07-14	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065512	hCoV-19/Thailand/DMSc-02569/2021	Original	2021-07-14	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065513	hCoV-19/Thailand/DMSc-02576/2021	Original	2021-07-14	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065514	hCoV-19/Thailand/DMSc-02582/2021	Original	2021-07-14	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065515	hCoV-19/Thailand/DMSc-02640/2021	Original	2021-07-14	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065516	hCoV-19/Thailand/DMSc-02648/2021	Original	2021-07-14	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065517	hCoV-19/Thailand/DMSc-02515/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065518	hCoV-19/Thailand/DMSc-02521/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065519	hCoV-19/Thailand/DMSc-02522/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065520	hCoV-19/Thailand/DMSc-02527/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065521	hCoV-19/Thailand/DMSc-02528/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065522	hCoV-19/Thailand/DMSc-02533/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065523	hCoV-19/Thailand/DMSc-02540/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065524	hCoV-19/Thailand/DMSc-02544/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065525	hCoV-19/Thailand/DMSc-02545/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065526	hCoV-19/Thailand/DMSc-02546/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065527	hCoV-19/Thailand/DMSc-02551/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065528	hCoV-19/Thailand/DMSc-02552/2021	Original	2021-07-13	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065529	hCoV-19/Thailand/DMSc-02557/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065530	hCoV-19/Thailand/DMSc-02558/2021	Original	2021-07-13	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065531	hCoV-19/Thailand/DMSc-02563/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065532	hCoV-19/Thailand/DMSc-02565/2021	Original	2021-07-13	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065533	hCoV-19/Thailand/DMSc-02570/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065534	hCoV-19/Thailand/DMSc-02571/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065535	hCoV-19/Thailand/DMSc-02577/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065536	hCoV-19/Thailand/DMSc-02578/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065537	hCoV-19/Thailand/DMSc-02583/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065538	hCoV-19/Thailand/DMSc-02584/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065539	hCoV-19/Thailand/DMSc-02609/2021	Original	2021-07-13	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065540	hCoV-19/Thailand/DMSc-02617/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065541	hCoV-19/Thailand/DMSc-02625/2021	Original	2021-07-13	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065542	hCoV-19/Thailand/DMSc-02655/2021	Original	2021-07-12	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065543	hCoV-19/Thailand/DMSc-02663/2021	Original	2021-07-12	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065544	hCoV-19/Thailand/DMSc-02678/2021	Original	2021-07-12	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065545	hCoV-19/Thailand/DMSc-02601/2021	Original	2021-07-11	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065546	hCoV-19/Thailand/DMSc-02670/2021	Original	2021-07-10	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065547	hCoV-19/Thailand/DMSc-02673/2021	Original	2021-07-10	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065548	hCoV-19/Thailand/DMSc-02677/2021	Original	2021-07-10	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065549	hCoV-19/Thailand/DMSc-02619/2021	Original	2021-07-09	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065550	hCoV-19/Thailand/DMSc-02642/2021	Original	2021-07-09	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065551	hCoV-19/Thailand/DMSc-02537/2021	Original	2021-07-08	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065552	hCoV-19/Thailand/DMSc-02543/2021	Original	2021-07-08	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065553	hCoV-19/Thailand/DMSc-02555/2021	Original	2021-07-08	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065554	hCoV-19/Thailand/DMSc-02596/2021	Original	2021-07-08	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065555	hCoV-19/Thailand/DMSc-02705/2021	Original	2021-07-08	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065556	hCoV-19/Thailand/DMSc-02731/2021	Original	2021-07-01	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065557	hCoV-19/Thailand/DMSc-02736/2021	Original	2021-07-01	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065558	hCoV-19/Thailand/DMSc-02706/2021	Original	2021-06-28	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065559	hCoV-19/Thailand/DMSc-02638/2021	Original	2021-07-22	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065560	hCoV-19/Thailand/DMSc-02639/2021	Original	2021-07-22	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065561	hCoV-19/Thailand/DMSc-02636/2021	Original	2021-07-21	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065562	hCoV-19/Thailand/DMSc-02698/2021	Original	2021-07-21	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065563	hCoV-19/Thailand/DMSc-02746/2021	Original	2021-07-17	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065564	hCoV-19/Thailand/DMSc-02737/2021	Original	2021-07-25	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065565	hCoV-19/Thailand/DMSc-02630/2021	Original	2021-07-17	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065566	hCoV-19/Thailand/DMSc-02595/2021	Original	2021-07-16	AY.85	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065567	hCoV-19/Thailand/DMSc-02764/2021	Original	2021-07-25	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065568	hCoV-19/Thailand/DMSc-02814/2021	Original	2021-07-25	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065569	hCoV-19/Thailand/DMSc-02631/2021	Original	2021-07-22	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065570	hCoV-19/Thailand/DMSc-02653/2021	Original	2021-07-18	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065571	hCoV-19/Thailand/DMSc-02745/2021	Original	2021-07-25	AY.30	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065576	hCoV-19/Thailand/DMSc-02697/2021	Original	2021-07-05	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065577	hCoV-19/Thailand/DMSc-02809/2021	Original	2021-07-30	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065578	hCoV-19/Thailand/DMSc-02787/2021	Original	2021-07-26	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065579	hCoV-19/Thailand/DMSc-02794/2021	Original	2021-07-26	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065580	hCoV-19/Thailand/DMSc-02792/2021	Original	2021-07-25	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065581	hCoV-19/Thailand/DMSc-02807/2021	Original	2021-07-25	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065582	hCoV-19/Thailand/DMSc-02717/2021	Original	2021-07-24	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065583	hCoV-19/Thailand/DMSc-02722/2021	Original	2021-07-24	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065584	hCoV-19/Thailand/DMSc-02770/2021	Original	2021-07-24	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065585	hCoV-19/Thailand/DMSc-02777/2021	Original	2021-07-24	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065586	hCoV-19/Thailand/DMSc-02785/2021	Original	2021-07-24	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065587	hCoV-19/Thailand/DMSc-02791/2021	Original	2021-07-23	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065588	hCoV-19/Thailand/DMSc-02798/2021	Original	2021-07-23	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065589	hCoV-19/Thailand/DMSc-02805/2021	Original	2021-07-23	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065590	hCoV-19/Thailand/DMSc-02632/2021	Original	2021-07-22	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065591	hCoV-19/Thailand/DMSc-02662/2021	Original	2021-07-22	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065592	hCoV-19/Thailand/DMSc-02797/2021	Original	2021-07-22	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065593	hCoV-19/Thailand/DMSc-02739/2021	Original	2021-07-21	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065594	hCoV-19/Thailand/DMSc-02768/2021	Original	2021-07-21	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065595	hCoV-19/Thailand/DMSc-02598/2021	Original	2021-07-20	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065596	hCoV-19/Thailand/DMSc-02605/2021	Original	2021-07-20	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065597	hCoV-19/Thailand/DMSc-02667/2021	Original	2021-07-20	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065598	hCoV-19/Thailand/DMSc-02542/2021	Original	2021-07-18	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065599	hCoV-19/Thailand/DMSc-02637/2021	Original	2021-07-18	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065600	hCoV-19/Thailand/DMSc-02680/2021	Original	2021-07-18	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065601	hCoV-19/Thailand/DMSc-02699/2021	Original	2021-07-18	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065602	hCoV-19/Thailand/DMSc-02553/2021	Original	2021-07-17	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065603	hCoV-19/Thailand/DMSc-02657/2021	Original	2021-07-17	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065604	hCoV-19/Thailand/DMSc-02572/2021	Original	2021-07-16	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065605	hCoV-19/Thailand/DMSc-02585/2021	Original	2021-07-16	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065606	hCoV-19/Thailand/DMSc-02633/2021	Original	2021-07-14	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065607	hCoV-19/Thailand/DMSc-02656/2021	Original	2021-07-14	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065608	hCoV-19/Thailand/DMSc-02514/2021	Original	2021-07-13	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065609	hCoV-19/Thailand/DMSc-02539/2021	Original	2021-07-13	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065610	hCoV-19/Thailand/DMSc-02550/2021	Original	2021-07-13	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065611	hCoV-19/Thailand/DMSc-02556/2021	Original	2021-07-13	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065612	hCoV-19/Thailand/DMSc-02564/2021	Original	2021-07-13	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065613	hCoV-19/Thailand/DMSc-02594/2021	Original	2021-07-13	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065614	hCoV-19/Thailand/DMSc-02602/2021	Original	2021-07-13	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065615	hCoV-19/Thailand/DMSc-02519/2021	Original	2021-07-12	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065616	hCoV-19/Thailand/DMSc-02671/2021	Original	2021-07-12	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065617	hCoV-19/Thailand/DMSc-02593/2021	Original	2021-07-11	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065622	hCoV-19/Thailand/DMSc-02608/2021	Original	2021-07-11	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065623	hCoV-19/Thailand/DMSc-02616/2021	Original	2021-07-11	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065624	hCoV-19/Thailand/DMSc-02624/2021	Original	2021-07-11	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065625	hCoV-19/Thailand/DMSc-02658/2021	Original	2021-07-10	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065626	hCoV-19/Thailand/DMSc-02666/2021	Original	2021-07-10	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065627	hCoV-19/Thailand/DMSc-02603/2021	Original	2021-07-09	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065628	hCoV-19/Thailand/DMSc-02611/2021	Original	2021-07-09	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065629	hCoV-19/Thailand/DMSc-02627/2021	Original	2021-07-09	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065630	hCoV-19/Thailand/DMSc-02634/2021	Original	2021-07-09	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065631	hCoV-19/Thailand/DMSc-02650/2021	Original	2021-07-09	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065632	hCoV-19/Thailand/DMSc-02525/2021	Original	2021-07-08	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065633	hCoV-19/Thailand/DMSc-02531/2021	Original	2021-07-08	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065634	hCoV-19/Thailand/DMSc-02549/2021	Original	2021-07-08	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065635	hCoV-19/Thailand/DMSc-02568/2021	Original	2021-07-08	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065636	hCoV-19/Thailand/DMSc-02575/2021	Original	2021-07-08	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065637	hCoV-19/Thailand/DMSc-02588/2021	Original	2021-07-08	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065638	hCoV-19/Thailand/DMSc-02721/2021	Original	2021-07-08	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065639	hCoV-19/Thailand/DMSc-02726/2021	Original	2021-07-08	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065640	hCoV-19/Thailand/DMSc-02725/2021	Original	2021-06-29	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065641	hCoV-19/Thailand/DMSc-02710/2021	Original	2021-06-28	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065642	hCoV-19/Thailand/DMSc-02715/2021	Original	2021-06-28	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
EPI_ISL_5065643	hCoV-19/Thailand/DMSc-02720/2021	Original	2021-06-28	B.1.1.7	Asia	Thailand	Bangkok	BMR	Thailand
